policy,candidate_id,pipeline,position,rewrite_kind,left,right,context_id,optimizer_score,contract_admitted,eligible,selected,oracle_safe,decision_correct,reasons,contract_sha256,evidence_class,oracle_evidence
static_only,equivariant:1:hflip->vflip,equivariant,1,adjacent_swap,hflip,vflip,h3/float/float,1.0,True,True,False,True,True,none,58a275512604e865569d3618692ccc16bda9d40ea7ab4f43d866cb3622d46b49,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,equivariant:2:vflip->random_grayscale,equivariant,2,adjacent_swap,vflip,random_grayscale,h3/float/float,1.0,True,True,True,True,True,none,c4af221f0e78349e31edb2562175ab9ade2c77aa4b2661ddaa36235642f85cf7,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,equivariant:3:random_grayscale->random_invert,equivariant,3,adjacent_swap,random_grayscale,random_invert,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,ab0fa26ec8846531690c6c741c7aabd213465b4a466c8ab3b579cf8f8955a1aa,static_only_effect_contract_plus_validator,trial=1001:value_or_signature_mismatch
static_only,equivariant:4:random_invert->rgb,equivariant,4,adjacent_swap,random_invert,rgb,h3/float/float,1.0,True,True,True,True,True,none,7f2d83df299d27c41b673fd7309b5644384609200882ecca079f65cdb314749d,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,warps:0:random_affine->random_perspective,warps,0,adjacent_swap,random_affine,random_perspective,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,5609611abb74eeda0778822b7ae0de5c082ca3809b031ef71b136223ce5b98d8,static_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
static_only,warps:1:random_perspective->resize,warps,1,adjacent_swap,random_perspective,resize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,ebc32e41189c4eaa9dd73ccf85210d2fc72e0dae2c152de582c4af07ec1bb55c,static_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
static_only,warps:2:resize->color_jitter,warps,2,adjacent_swap,resize,color_jitter,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,6d9dd02922eac1fce964bd4f91183fd8a676150201102f18db26bf5be5e8ed95,static_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
static_only,warps:3:color_jitter->normalize,warps,3,adjacent_swap,color_jitter,normalize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,d6a89aaa4299966d9f6004cfa04cdceb4e8fefbbeae7b3145b19dd531cae88f4,static_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
static_only,dtype_boundary:0:to_float->normalize,dtype_boundary,0,adjacent_swap,to_float,normalize,h3/uint8/uint8,1.0,False,False,False,False,True,trial=0:exception:TypeError,cc48b7ed978054b4c9d95805fcab1a0cd032dde442bc3876c3694e72617f89cc,static_only_effect_contract_plus_validator,trial=1000:exception:TypeError
static_only,dtype_boundary:1:normalize->hflip,dtype_boundary,1,adjacent_swap,normalize,hflip,h3/uint8/float,1.0,True,True,True,True,True,none,d214bcacf828c251084ebe978825c2d5b3a8c8896e00c12676f07755ffa78ddc,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,dtype_boundary:2:hflip->color_jitter,dtype_boundary,2,adjacent_swap,hflip,color_jitter,h3/uint8/float,1.0,True,True,False,True,True,none,e04bd1b2878e4e3248e07404666fb510d233bf73a5564647d0fab2256725697d,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,uint8_photo:0:random_posterize->random_equalize,uint8_photo,0,adjacent_swap,random_posterize,random_equalize,h3/uint8/uint8,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,a7fb5bd1c68a4f439ab6bbfbacb8e5becd3a165e5040aa421f335e3f1d3b0c2c,static_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
static_only,uint8_photo:1:random_equalize->random_autocontrast,uint8_photo,1,adjacent_swap,random_equalize,random_autocontrast,h3/uint8/uint8,1.0,True,True,True,True,True,none,8bd14bc25c5bb259bb9a5fe3700037b44f646c5885d683469fc0213ef3284626,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,foreign_rng:0:python_gamma->numpy_offset,foreign_rng,0,adjacent_swap,python_gamma,numpy_offset,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,9cea47a2c49ab34383c697afe80133dcd3e5ae66821c8d82ec98cfd6f12b3182,static_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
static_only,foreign_rng:1:numpy_offset->hflip,foreign_rng,1,adjacent_swap,numpy_offset,hflip,h3/float/float,1.0,True,True,True,True,True,none,74d61ae075815d0dbba56fddecb08c247e7ff7ca96bf18688fab464bfde01e0d,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,foreign_rng:2:hflip->fixed_blur,foreign_rng,2,adjacent_swap,hflip,fixed_blur,h3/float/float,1.0,True,True,False,True,True,none,d5f31bb03294654ee6a1b361f34e1378f056bb0f61f83d2bf730085751b2dbba,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,hidden_state:0:stateful_offset->resize,hidden_state,0,adjacent_swap,stateful_offset,resize,h3/float/float,1.0,False,False,False,False,True,stateful_offset:stateful_or_unknown,71e18cc9f20fde40930593aa28a674233baf5cad7ee2e668720d3e80a08ebd6a,static_only_effect_contract_plus_validator,manual_unsafe_hidden_or_external_state
static_only,hidden_state:1:resize->hflip,hidden_state,1,adjacent_swap,resize,hflip,h3/float/float,1.0,True,True,True,True,True,none,8ac533555f3698e55577d88b50571ebd9cc52af546b084238407884520e525de,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,hidden_state:2:hflip->normalize,hidden_state,2,adjacent_swap,hflip,normalize,h3/float/float,1.0,True,True,False,True,True,none,e0dca97376d1c5fae6773693c7b4f9990e9f17a827d788405473365f8e153a10,static_only_effect_contract_plus_validator,no_counterexample_in_48_trials
static_only,external_state:0:external_env->center_crop,external_state,0,adjacent_swap,external_env,center_crop,h3/float/float,1.0,False,False,False,False,True,external_env:stateful_or_unknown,e299721f5c81967f51f0d43fb0bb6c2d728b6343677250dac10666ba931be0f5,static_only_effect_contract_plus_validator,manual_unsafe_hidden_or_external_state
static_only,external_state:1:center_crop->color_jitter,external_state,1,adjacent_swap,center_crop,color_jitter,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,e00643d27a834d46b46ee8889447149791eb652051dfc90b560cd3016b2aff1d,static_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
static_only,external_state:2:color_jitter->random_erasing,external_state,2,adjacent_swap,color_jitter,random_erasing,h3/float/float,1.0,False,False,False,False,True,trial=2:value_or_signature_mismatch,10271e3ac3e329440b9cbeb89d5a0acf49905eb2af64c2c40b07658df7fe8892,static_only_effect_contract_plus_validator,trial=1001:value_or_signature_mismatch
dynamic_only,classification_a:0:resize->fixed_blur,classification_a,0,adjacent_swap,resize,fixed_blur,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,bd890309a4af67051b01ec3ca53e63f76a6774f026b840b1b790c02ffc7e80b2,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,classification_a:1:fixed_blur->hflip,classification_a,1,adjacent_swap,fixed_blur,hflip,h3/float/float,1.0,True,True,True,True,True,none,dc0df31ab354e1a5eb42b27ea419ea456f536c97302f52a6e394f2d9acdffde8,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,classification_a:2:hflip->color_jitter,classification_a,2,adjacent_swap,hflip,color_jitter,h3/float/float,1.0,True,True,False,True,True,none,0b0acc22b456a019db995b4d279ba62e10f99a32df3453ef41c57cc19f14a816,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,classification_a:3:color_jitter->normalize,classification_a,3,adjacent_swap,color_jitter,normalize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,24e2c28a33dc9618846abfdad053933b71580555bd0335984cb54ed01518bb05,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,classification_b:0:pad->random_crop,classification_b,0,adjacent_swap,pad,random_crop,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,b647e12628fba168f0f52b63b6f932358c1f57433b2c90a8df278234405d87cc,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,classification_b:1:random_crop->random_resized_crop,classification_b,1,adjacent_swap,random_crop,random_resized_crop,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,cc8e6fee4cca9b026807c5242cb79ed71458e7a8d19ed7e16e35a636035efc2b,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,classification_b:2:random_resized_crop->vflip,classification_b,2,adjacent_swap,random_resized_crop,vflip,h3/float/float,1.0,False,False,False,False,True,trial=2:value_or_signature_mismatch,ca74753852c699390da201b8adf6aa23f711d40ca073361ca33b690da0b96133,dynamic_only_effect_contract_plus_validator,trial=1003:value_or_signature_mismatch
dynamic_only,classification_b:3:vflip->random_solarize,classification_b,3,adjacent_swap,vflip,random_solarize,h3/float/float,1.0,True,True,True,True,True,none,42574839d7854497db56e3d680f17ada1845b7e22473fcf80326bb8c81492120,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,classification_b:4:random_solarize->normalize,classification_b,4,adjacent_swap,random_solarize,normalize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,c1e679fbdab7f6d9072ab060ae9264c7e7aa1257ffd784b2e4bac41becbbf2eb,dynamic_only_effect_contract_plus_validator,trial=1002:value_or_signature_mismatch
dynamic_only,geometry:0:center_crop->resize,geometry,0,adjacent_swap,center_crop,resize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,cbff98ca0729b9d67a3a53bca0c0d1b55163c12c896a589f5730a83190b45180,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,geometry:1:resize->random_rotation,geometry,1,adjacent_swap,resize,random_rotation,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,fa8776010fef09eae15765b91125d71d29d6915c34bb32d6d2b4b712851a25c6,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,geometry:2:random_rotation->random_sharpness,geometry,2,adjacent_swap,random_rotation,random_sharpness,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,7da778652f65786418290af7d235f1f8786769a0b0212872d70186856d7ce984,dynamic_only_effect_contract_plus_validator,trial=1002:value_or_signature_mismatch
dynamic_only,geometry:3:random_sharpness->variable_blur,geometry,3,adjacent_swap,random_sharpness,variable_blur,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,16b326fba2294d8264b6034ce974504279bb1403737e4833bf46bdfd83db5da0,dynamic_only_effect_contract_plus_validator,trial=1002:value_or_signature_mismatch
dynamic_only,geometry:4:variable_blur->normalize,geometry,4,adjacent_swap,variable_blur,normalize,h3/float/float,1.0,True,True,True,True,True,none,b6cafc3a48fa8ddf537c127a36ca431f1753b127a10e4c76f1763bbaf13fb7d5,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,equivariant:0:identity->hflip,equivariant,0,adjacent_swap,identity,hflip,h3/float/float,1.0,True,True,True,True,True,none,f6c50f3f3f91329419ae200c19bbe7fe6bac4c92781d9da7e4e9e80a88383f42,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,equivariant:1:hflip->vflip,equivariant,1,adjacent_swap,hflip,vflip,h3/float/float,1.0,True,True,False,True,True,none,5edbc1bec908fd78fb941bdf48a0ef843b9fe39a52673a5062e3d6e60e90034a,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,equivariant:2:vflip->random_grayscale,equivariant,2,adjacent_swap,vflip,random_grayscale,h3/float/float,1.0,True,True,True,True,True,none,3a827b6c4563b2e52827874bc84171c8aa46ffcf6fc5ac81968e458a78da1a1d,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,equivariant:3:random_grayscale->random_invert,equivariant,3,adjacent_swap,random_grayscale,random_invert,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,a1ea05ea7fcc3b796a33e3949f1562076fcfb2289b50b127674f7093ce442463,dynamic_only_effect_contract_plus_validator,trial=1001:value_or_signature_mismatch
dynamic_only,equivariant:4:random_invert->rgb,equivariant,4,adjacent_swap,random_invert,rgb,h3/float/float,1.0,True,True,True,True,True,none,86ae771e5af415598020b16eda66a3b0cc7e53c91578c9eb020c8a85c34851d0,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,warps:0:random_affine->random_perspective,warps,0,adjacent_swap,random_affine,random_perspective,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,a3e97cae61bdc9b9968db71340defe22ca3b938e04f222350464e1b7a49a8105,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,warps:1:random_perspective->resize,warps,1,adjacent_swap,random_perspective,resize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,ee635d2680c44055d86d83a5d7de66a4b2b26793ac3a0bd117c83d19ef606a9a,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,warps:2:resize->color_jitter,warps,2,adjacent_swap,resize,color_jitter,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,1897ed53eca4e28fb2aa0a8c415fa1ed5825c607d9fe38e0a1ade96aff259236,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,warps:3:color_jitter->normalize,warps,3,adjacent_swap,color_jitter,normalize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,55f6029944dfa2a3ef4cef13e63fd0d93dea8abe06737e3acc5e342195ec6045,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,dtype_boundary:0:to_float->normalize,dtype_boundary,0,adjacent_swap,to_float,normalize,h3/uint8/uint8,1.0,False,False,False,False,True,trial=0:exception:TypeError,6935b4af6fffe6662a90f0ae3658cfdbb725944cbf138ab617b32cd89accf579,dynamic_only_effect_contract_plus_validator,trial=1000:exception:TypeError
dynamic_only,dtype_boundary:1:normalize->hflip,dtype_boundary,1,adjacent_swap,normalize,hflip,h3/uint8/float,1.0,True,True,True,True,True,none,2db0f2451e2da0e5ae8a9d512259fa4a6939095c4d575e03fcb7c0621b42e004,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,dtype_boundary:2:hflip->color_jitter,dtype_boundary,2,adjacent_swap,hflip,color_jitter,h3/uint8/float,1.0,True,True,False,True,True,none,afd9f89e55825399441a41f27b5ec0709a0f566375b08a993f16996b2d4b2851,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,uint8_photo:0:random_posterize->random_equalize,uint8_photo,0,adjacent_swap,random_posterize,random_equalize,h3/uint8/uint8,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,fdf25e64b38c9dd55ecbd857985f77ad0bc3e4d9592f81a97066eec79acc4650,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,uint8_photo:1:random_equalize->random_autocontrast,uint8_photo,1,adjacent_swap,random_equalize,random_autocontrast,h3/uint8/uint8,1.0,True,True,True,True,True,none,a590cf00a0cb586def8aaeeb93c0ff2f88a717729dba2761d9edded57b0f4e4e,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,foreign_rng:0:python_gamma->numpy_offset,foreign_rng,0,adjacent_swap,python_gamma,numpy_offset,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,51000fa039096e3651e04e625654addb88b129337763c65acc29eb645888b347,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,foreign_rng:1:numpy_offset->hflip,foreign_rng,1,adjacent_swap,numpy_offset,hflip,h3/float/float,1.0,True,True,True,True,True,none,b0f8d948baabd87d69c518ef1ec83bef07d9e2dab2298f442eeb9e58b8264147,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,foreign_rng:2:hflip->fixed_blur,foreign_rng,2,adjacent_swap,hflip,fixed_blur,h3/float/float,1.0,True,True,False,True,True,none,176ecd2f955abab1a25ba9f1bf2bc9fa9f60251f378f60364e9c0d1f0458a221,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,hidden_state:0:stateful_offset->resize,hidden_state,0,adjacent_swap,stateful_offset,resize,h3/float/float,1.0,False,False,False,False,True,stateful_offset:stateful_or_unknown,b6bd9070bcf940edf9691ddb901050298b02565445afdc38b5e2e83f3961aea1,dynamic_only_effect_contract_plus_validator,manual_unsafe_hidden_or_external_state
dynamic_only,hidden_state:1:resize->hflip,hidden_state,1,adjacent_swap,resize,hflip,h3/float/float,1.0,True,True,True,True,True,none,a71ab9129da94d96778a57b18ea8c4d27bcfd0177f4636dd26d43af202729bc5,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,hidden_state:2:hflip->normalize,hidden_state,2,adjacent_swap,hflip,normalize,h3/float/float,1.0,True,True,False,True,True,none,69272b497bd0c217aa8e99175ba923b054f9c680945249487f0724f703458748,dynamic_only_effect_contract_plus_validator,no_counterexample_in_48_trials
dynamic_only,external_state:0:external_env->center_crop,external_state,0,adjacent_swap,external_env,center_crop,h3/float/float,1.0,True,True,True,False,False,none,e1781276cf49d2f5b3a1ce79b22692ac58147c2600005ffde47f9dd0d2fa7830,dynamic_only_effect_contract_plus_validator,manual_unsafe_hidden_or_external_state
dynamic_only,external_state:1:center_crop->color_jitter,external_state,1,adjacent_swap,center_crop,color_jitter,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,5781151df519a1c413ff82af8d11e641e23e61fc1b907e09708ee1fa69688629,dynamic_only_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
dynamic_only,external_state:2:color_jitter->random_erasing,external_state,2,adjacent_swap,color_jitter,random_erasing,h3/float/float,1.0,False,False,False,False,True,trial=2:value_or_signature_mismatch,6ecc34106e3b0efc62d054547761df4e8288ee2529e666eee96d257472703d7a,dynamic_only_effect_contract_plus_validator,trial=1001:value_or_signature_mismatch
hybrid,classification_a:0:resize->fixed_blur,classification_a,0,adjacent_swap,resize,fixed_blur,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,202b56eac047f6cd61e084ca63b03f903f040f95729ef1f2c5d17ae188694db5,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,classification_a:1:fixed_blur->hflip,classification_a,1,adjacent_swap,fixed_blur,hflip,h3/float/float,1.0,True,True,True,True,True,none,e37a10a1782de33d41a1fe22658ec34b9ea67fa419396fe2aaa7a23ebf08006b,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,classification_a:2:hflip->color_jitter,classification_a,2,adjacent_swap,hflip,color_jitter,h3/float/float,1.0,True,True,False,True,True,none,6427db4649ec3b0634027ce28b1875a8d0cb571be0495c0eee50f91680035a4d,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,classification_a:3:color_jitter->normalize,classification_a,3,adjacent_swap,color_jitter,normalize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,d3193a0e7305ec3a4033755dbdec75b55bd0167770fcee3082d70a32ca355d41,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,classification_b:0:pad->random_crop,classification_b,0,adjacent_swap,pad,random_crop,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,c965f10d2875f9f5777165ca4e515bcf8cac6741cfec7061bf3d32538bc7712e,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,classification_b:1:random_crop->random_resized_crop,classification_b,1,adjacent_swap,random_crop,random_resized_crop,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,c1e972e9d0196bb01661041113603e2e8ee0cb2541faf60f9f95540615965119,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,classification_b:2:random_resized_crop->vflip,classification_b,2,adjacent_swap,random_resized_crop,vflip,h3/float/float,1.0,False,False,False,False,True,trial=2:value_or_signature_mismatch,4713124ae418bf82f0102d422e46fa37f34bfb02b22ebd9b601a4c38c25aea20,hybrid_effect_contract_plus_validator,trial=1003:value_or_signature_mismatch
hybrid,classification_b:3:vflip->random_solarize,classification_b,3,adjacent_swap,vflip,random_solarize,h3/float/float,1.0,True,True,True,True,True,none,74bfabad221aa9163d61d0ec798e69ea3f9c4543779787b51d78ac89b96b53d1,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,classification_b:4:random_solarize->normalize,classification_b,4,adjacent_swap,random_solarize,normalize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,dae7b763795e1df1734d3a74cce649abf8f6598c546ffee86096c3b4875e59ac,hybrid_effect_contract_plus_validator,trial=1002:value_or_signature_mismatch
hybrid,geometry:0:center_crop->resize,geometry,0,adjacent_swap,center_crop,resize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,336ac8fc032af8d2d0218edeab4435bf761caae8d4352be7514903001501b724,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,geometry:1:resize->random_rotation,geometry,1,adjacent_swap,resize,random_rotation,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,06d987ed5be2c28d199e21d293db9c16a3fe9763c898dd6d0fe2987df9a8c39e,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,geometry:2:random_rotation->random_sharpness,geometry,2,adjacent_swap,random_rotation,random_sharpness,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,baf95166e2e7961b9176bb1a3cc141d3393bd1a41b944349e848cf4acd5dfc97,hybrid_effect_contract_plus_validator,trial=1002:value_or_signature_mismatch
hybrid,geometry:3:random_sharpness->variable_blur,geometry,3,adjacent_swap,random_sharpness,variable_blur,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,b40f064ee2645732a820f5005d4c25dcca9af4326b9da673de9c87e260a9996e,hybrid_effect_contract_plus_validator,trial=1002:value_or_signature_mismatch
hybrid,geometry:4:variable_blur->normalize,geometry,4,adjacent_swap,variable_blur,normalize,h3/float/float,1.0,True,True,True,True,True,none,e00560653fc322b4f347f670025b2b917ffcaf012779abbae5b963531fb43d8a,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,equivariant:0:identity->hflip,equivariant,0,adjacent_swap,identity,hflip,h3/float/float,1.0,True,True,True,True,True,none,456c38ac21319d5692ba168ee1b71614d5996a9f8edd5d21ab046582b9c594a0,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,equivariant:1:hflip->vflip,equivariant,1,adjacent_swap,hflip,vflip,h3/float/float,1.0,True,True,False,True,True,none,cab51dd6125a44dc14bf5a41613f04b559d997ba7c720f6eea43fbd47a8d74d1,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,equivariant:2:vflip->random_grayscale,equivariant,2,adjacent_swap,vflip,random_grayscale,h3/float/float,1.0,True,True,True,True,True,none,2e2daf0bdd791732c98754120e542b61dad3ba10c7ff1b1a0eda5c9213761206,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,equivariant:3:random_grayscale->random_invert,equivariant,3,adjacent_swap,random_grayscale,random_invert,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,9b7b380af2bfa787c16b68a9334c2f5836415908c9b1fa68fa5db40b30157ea2,hybrid_effect_contract_plus_validator,trial=1001:value_or_signature_mismatch
hybrid,equivariant:4:random_invert->rgb,equivariant,4,adjacent_swap,random_invert,rgb,h3/float/float,1.0,True,True,True,True,True,none,0a16d798fd2152ba3f7b3d248d638d0f1c5671273cf43222fe49e01bcdc06d23,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,warps:0:random_affine->random_perspective,warps,0,adjacent_swap,random_affine,random_perspective,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,54a9a0e9281d4b47bac724bd0ef1f843d9ed23e0f0c6b41cd3ce86cc57b0cd10,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,warps:1:random_perspective->resize,warps,1,adjacent_swap,random_perspective,resize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,0ca9282ca66c589d06ba55233a924823fb867c985809aed6c608d45516eba2c2,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,warps:2:resize->color_jitter,warps,2,adjacent_swap,resize,color_jitter,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,bd5e75f9dc4575a75f45b61dfe026671b5d92e8719f9dc2387145041d42b70e9,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,warps:3:color_jitter->normalize,warps,3,adjacent_swap,color_jitter,normalize,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,97358469f6860761f2906d7200d22c41a6e16a9279a3aa8ec867d9035c11e356,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,dtype_boundary:0:to_float->normalize,dtype_boundary,0,adjacent_swap,to_float,normalize,h3/uint8/uint8,1.0,False,False,False,False,True,trial=0:exception:TypeError,0e53cb0afe95d868c5403eaaa208b07d3be8c72fd0a570ef86cb73fe95932491,hybrid_effect_contract_plus_validator,trial=1000:exception:TypeError
hybrid,dtype_boundary:1:normalize->hflip,dtype_boundary,1,adjacent_swap,normalize,hflip,h3/uint8/float,1.0,True,True,True,True,True,none,53d7c0b9a7103ee4ae7812ec5176df84fcc02e23dbc7b6790f3f0930835ec35b,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,dtype_boundary:2:hflip->color_jitter,dtype_boundary,2,adjacent_swap,hflip,color_jitter,h3/uint8/float,1.0,True,True,False,True,True,none,3e6ae2eb0597e9bf24f15dd5812c1dfef6edd253876eb86a0c49d943f81dda96,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,uint8_photo:0:random_posterize->random_equalize,uint8_photo,0,adjacent_swap,random_posterize,random_equalize,h3/uint8/uint8,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,8850c0c1f381ed5e7e7482f823c204ce5bd0fcfad48e5949b058d20757a833a4,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
hybrid,uint8_photo:1:random_equalize->random_autocontrast,uint8_photo,1,adjacent_swap,random_equalize,random_autocontrast,h3/uint8/uint8,1.0,True,True,True,True,True,none,8c50a6fdf6ca09a6ad44529857fac08d784378ed3fea4c7ca0751ba128c1e2b7,hybrid_effect_contract_plus_validator,no_counterexample_in_48_trials
hybrid,foreign_rng:0:python_gamma->numpy_offset,foreign_rng,0,adjacent_swap,python_gamma,numpy_offset,h3/float/float,1.0,False,False,False,False,True,trial=0:value_or_signature_mismatch,db1500cb3bf5184e1ac81b28dcf979c716a2c21f533c83c2c049db4f93b2a5ef,hybrid_effect_contract_plus_validator,trial=1000:value_or_signature_mismatch
